,dairy,eggs,meat_fish,nuts_pulses,grains_tubers,animal_source_foods,Primary_Religion,Population_2015,Travel_time_to_cities,Soil_suit_overall,Soil_suit_cereals,Soil_suit_pulses,Soil_suit_roots,ISO3C,Entity,Code,Year, (g/person/day),Travel_time_to_cities_group,Soil_suit_overall_group,dairy_group,eggs_group,meat_fish_group,nuts_pulses_group,grains_tubers_group
9679,0.33333333333333304,0.0,1.0,0.0,1.16666666666667,1.28571428571429,1,702518.2,2.289968,7.081546,6.940472,7.14917,5.175939,BGD,Bangladesh,BGD,2013.0,55.84,1,4,2,1,5,1,5
9702,0.277777777777778,0.166666666666667,0.0555555555555555,0.111111111111111,0.6111111111111109,0.5,1,7713.637,83.71356999999999,0.0,2.0,2.0,2.0,PAK,Pakistan,PAK,2013.0,65.49,1,1,2,1,1,1,3
9784,0.30952380952381,0.0,0.325396825396825,0.125,1.08571428571429,0.531746031746032,1,27842.31,35.329679999999996,5.556358,5.8902660000000004,5.357642,4.09917,BGD,Bangladesh,BGD,2013.0,55.84,1,3,2,1,2,1,5
9785,0.438095238095238,0.266666666666667,0.17142857142857096,0.25,0.833333333333333,0.876190476190476,1,477488.7,0.0,5.242207,5.121365,5.021661,4.175939,BGD,Bangladesh,BGD,2013.0,55.84,1,3,2,2,1,2,4
9786,0.33333333333333304,0.0,0.166666666666667,0.0,0.666666666666667,0.5,1,5116.715999999999,33.885740000000006,5.699639,5.985158,5.869026,4.175939,BGD,Bangladesh,BGD,2013.0,55.84,1,3,2,1,1,1,3
9791,0.28571428571428603,0.25,0.25,0.25,0.9795918367346941,0.75,1,23305.65,30.4143,7.726284,7.9209830000000006,7.14917,5.175939,BGD,Bangladesh,BGD,2013.0,55.84,1,4,2,2,2,2,4
9818,1.25,0.25,0.0,0.25,1.0,1.5,1,642.594,75.50384,0.0,2.0,2.0,2.0,PAK,Pakistan,PAK,2013.0,65.49,1,1,6,2,1,2,5
9904,0.33333333333333304,0.0,0.166666666666667,0.0,0.666666666666667,0.5,1,30249.42,18.9492,5.804888,6.289553,5.357642,4.148755,IND,India,IND,2013.0,60.25,1,3,2,1,1,1,3
9905,0.3,0.18181818181818202,0.7727272727272729,0.15,1.375,1.1363636363636398,1,76692.81,19.737820000000003,5.686916,5.985158,5.869026,4.175939,BGD,Bangladesh,BGD,2013.0,55.84,1,3,2,1,4,1,6
9906,0.277777777777778,0.25,0.29166666666666696,0.222222222222222,1.08333333333333,0.75,1,7053.647,5.785024,5.674185,5.985158,5.869026,4.175939,BGD,Bangladesh,BGD,2013.0,55.84,1,3,2,2,2,1,5
9908,0.33333333333333304,0.444444444444444,0.7777777777777779,0.0,1.0,1.55555555555556,1,8142.338000000001,12.72051,6.852358000000001,6.983224000000001,7.71639,5.117292,BGD,Bangladesh,BGD,2013.0,55.84,1,4,2,2,4,1,5
9912,0.272727272727273,0.272727272727273,0.136363636363636,0.0,1.0,0.681818181818182,1,1563.7320000000002,13.240739999999999,5.758973,5.983246,6.290975,4.175939,BGD,Bangladesh,BGD,2013.0,55.84,1,3,2,2,1,1,5
9913,0.3583333333333329,0.1,0.19166666666666698,0.290909090909091,0.7909090909090909,0.65,1,1395.585,9.043004,7.663141,7.9118699999999995,7.14917,5.117292,BGD,Bangladesh,BGD,2013.0,55.84,1,4,2,1,1,2,4
9914,0.166666666666667,0.0714285714285714,0.17142857142857096,0.29523809523809497,1.06593406593407,0.36428571428571394,1,21276.15,4.043016000000001,7.727597,7.944267999999999,7.14917,5.117292,BGD,Bangladesh,BGD,2013.0,55.84,1,4,1,1,1,2,5
9915,0.160714285714286,0.078125,0.25,0.0,0.6363636363636359,0.46875,1,13727.3,8.02122,7.737386,7.944267999999999,7.14917,5.175939,BGD,Bangladesh,BGD,2013.0,55.84,1,4,1,1,2,1,3
9918,0.33333333333333304,0.1,0.1,0.0428571428571429,0.33333333333333304,0.5,1,178725.7,22.13393,6.416629,6.940436999999999,7.14917,5.117292,BGD,Bangladesh,BGD,2013.0,55.84,1,4,2,1,1,1,2
10021,0.214285714285714,0.0,0.214285714285714,0.0,1.0,0.42857142857142894,1,59274.12,18.80565,5.671119999999999,5.983237,5.869026,4.175939,BGD,Bangladesh,BGD,2013.0,55.84,1,3,1,1,1,1,5
10022,0.038961038961039,0.22077922077922102,0.36363636363636404,0.375,0.875,0.6233766233766229,1,187326.0,28.730190000000004,5.673047,5.985158,5.869026,4.175939,BGD,Bangladesh,BGD,2013.0,55.84,1,3,1,1,2,2,4
10023,0.311688311688312,0.166666666666667,0.166666666666667,0.0,0.6428571428571429,0.608333333333333,1,296657.4,10.4952,5.849949,5.985158,5.869026,4.175939,BGD,Bangladesh,BGD,2013.0,55.84,1,3,2,1,1,1,3
10024,0.14285714285714302,0.125,0.125,0.166666666666667,0.8,0.375,1,50737.09,1.987167,6.874722,7.0156339999999995,7.71639,5.117292,BGD,Bangladesh,BGD,2013.0,55.84,1,4,1,1,1,1,4
10025,0.375,0.1875,0.125,0.0612244897959184,0.5714285714285711,0.6875,1,2059.717,1.757666,6.5893619999999995,7.013712,7.71639,5.117292,BGD,Bangladesh,BGD,2013.0,55.84,1,4,2,1,1,1,3
10026,0.28571428571428603,0.28571428571428603,0.28571428571428603,0.0,0.833333333333333,0.857142857142857,1,15003.63,14.76242,2.611691,1.0,1.0,1.0,BGD,Bangladesh,BGD,2013.0,55.84,1,2,2,2,2,1,4
10027,0.5064935064935061,0.21666666666666698,0.3666666666666671,0.37,0.666666666666667,1.03333333333333,1,697707.4,0.0,5.730279,7.013678,7.71639,5.117292,BGD,Bangladesh,BGD,2013.0,55.84,1,3,3,1,2,2,3
10028,0.33333333333333304,0.23,0.19,0.13,0.38095238095238104,0.65,1,41478.78,0.0,7.6681289999999995,7.944267999999999,7.14917,5.117292,BGD,Bangladesh,BGD,2013.0,55.84,1,4,2,1,1,1,2
10029,0.222222222222222,0.0,0.444444444444444,0.25,1.25,0.666666666666667,1,109038.7,19.47887,7.730492,7.9209830000000006,7.14917,5.175939,BGD,Bangladesh,BGD,2013.0,55.84,1,4,1,1,2,2,6
10030,0.2,0.0,0.0,0.0,0.8,0.166666666666667,1,1289.54,14.71137,7.692897,7.956024,7.14917,5.175939,BGD,Bangladesh,BGD,2013.0,55.84,1,4,1,1,1,1,4
10143,0.21693121693121697,0.206896551724138,0.27586206896551696,0.0918367346938776,0.845864661654135,0.6847290640394088,1,35057.14,1.483164,5.793039,6.037057,5.021661,4.175939,BGD,Bangladesh,BGD,2013.0,55.84,1,3,1,1,2,1,4
10144,0.0,0.222222222222222,0.111111111111111,0.0,0.42857142857142894,0.33333333333333304,1,667048.2,0.0,6.55595,6.933259,5.869026,4.175939,BGD,Bangladesh,BGD,2013.0,55.84,1,4,1,1,1,1,2
10145,0.176923076923077,0.14285714285714302,0.14285714285714302,0.0,0.564285714285714,0.45,1,36156.15,8.504814,6.576836999999999,6.933259,5.869026,4.175939,BGD,Bangladesh,BGD,2013.0,55.84,1,4,1,1,1,1,3
10146,0.222222222222222,0.0,0.174603174603175,0.2,0.5,0.396825396825397,1,118485.9,6.529902,7.678928,7.931325,7.71639,5.117292,BGD,Bangladesh,BGD,2013.0,55.84,1,4,1,1,1,1,3
10147,0.26984126984127,0.1,0.19285714285714303,0.0,0.4821428571428571,0.535714285714286,1,210744.7,2.974124,6.873721000000001,7.013712,7.71639,5.117292,BGD,Bangladesh,BGD,2013.0,55.84,1,4,2,1,1,1,2
10149,0.645833333333333,0.196428571428571,0.28571428571428603,0.0535714285714286,0.770833333333333,1.03571428571429,1,15144.91,6.5218739999999995,6.594805,7.013712,7.14917,5.117292,BGD,Bangladesh,BGD,2013.0,55.84,1,4,3,1,2,1,4
10150,0.0,0.166666666666667,0.33333333333333304,0.166666666666667,0.4,0.5,1,1450.8770000000002,18.766560000000002,6.101501,6.015668,6.290975,5.117292,BGD,Bangladesh,BGD,2013.0,55.84,1,4,1,1,2,1,2
10151,0.41304347826086996,0.274545454545454,0.19570707070707102,0.175230566534914,0.900137741046833,0.8424242424242421,1,20321.99,5.276473,7.7148509999999995,7.944267999999999,7.14917,5.117292,BGD,Bangladesh,BGD,2013.0,55.84,1,4,2,2,1,1,4
10153,0.222222222222222,0.0,0.222222222222222,0.42857142857142894,0.7142857142857142,0.444444444444444,1,13403.94,57.64674,7.0970580000000005,7.956024,7.14917,5.175939,BGD,Bangladesh,BGD,2013.0,55.84,1,4,1,1,1,2,3
10271,0.307692307692308,0.0,0.361904761904762,0.0909090909090909,1.0,0.628571428571429,1,11304.19,9.249668,6.069223,5.985158,5.869026,4.175939,BGD,Bangladesh,BGD,2013.0,55.84,1,4,2,1,2,1,5
10274,0.5714285714285711,0.133333333333333,0.276190476190476,0.0476190476190476,0.9,0.9047619047619051,1,12137.63,3.4781699999999995,6.877273,7.013712,7.71639,5.117292,BGD,Bangladesh,BGD,2013.0,55.84,1,4,3,1,2,1,4
10275,0.5,0.3,0.5,0.0,1.75,1.2,1,105014.3,12.01305,6.864681,7.013712,7.71639,5.117292,BGD,Bangladesh,BGD,2013.0,55.84,1,4,3,2,3,1,8
10276,0.23076923076923103,0.153846153846154,0.19230769230769199,0.0384615384615385,0.46153846153846206,0.576923076923077,1,27231.98,9.288530999999999,7.7200869999999995,7.926747,7.14917,5.117292,BGD,Bangladesh,BGD,2013.0,55.84,1,4,1,1,1,1,2
10277,0.33333333333333304,0.166666666666667,0.166666666666667,0.125,0.625,0.666666666666667,1,295812.3,0.0,7.730461999999999,7.9209830000000006,7.14917,5.175939,BGD,Bangladesh,BGD,2013.0,55.84,1,4,2,1,1,1,3
10279,0.4166666666666671,0.25,0.4166666666666671,0.0,0.75,1.08333333333333,1,49177.65,4.044518,6.92488,6.975478999999999,7.14917,5.117292,BGD,Bangladesh,BGD,2013.0,55.84,1,4,2,2,2,1,4
10280,0.42857142857142894,0.14285714285714302,0.28571428571428603,0.0,0.666666666666667,0.857142857142857,1,13408.42,11.98292,6.836456,6.9579580000000005,6.301805,5.117292,BGD,Bangladesh,BGD,2013.0,55.84,1,4,2,1,2,1,3
10379,0.0,0.166666666666667,0.666666666666667,0.25,1.33333333333333,0.833333333333333,1,55837.69,4.2305,6.561586999999999,6.931325,5.869026,4.175939,BGD,Bangladesh,BGD,2013.0,55.84,1,4,1,1,3,2,6
10380,0.125,0.111111111111111,0.222222222222222,0.0,0.666666666666667,0.444444444444444,1,182907.4,3.902804,6.588191999999999,6.963735000000001,5.869026,4.175939,BGD,Bangladesh,BGD,2013.0,55.84,1,4,1,1,1,1,3
10382,0.25,0.25,0.25,0.166666666666667,0.791666666666667,0.75,1,15202.18,40.66075,7.723794,7.9209830000000006,7.14917,5.117292,BGD,Bangladesh,BGD,2013.0,55.84,1,4,2,2,2,1,4
10480,0.23076923076923103,0.0714285714285714,0.3571428571428571,0.0769230769230769,0.666666666666667,0.6428571428571429,1,19093.24,44.25523,6.743036999999999,6.963735000000001,6.858194999999999,5.117292,BGD,Bangladesh,BGD,2013.0,55.84,1,4,1,1,2,1,3
10481,0.25555555555555604,0.136363636363636,0.22727272727272702,0.125,0.55,0.527272727272727,1,184370.8,0.2454776,5.909027,5.965725,5.443611,5.117292,BGD,Bangladesh,BGD,2013.0,55.84,1,3,2,1,1,1,3
10482,0.31632653061224497,0.23333333333333303,0.11047619047619,0.279220779220779,0.8888888888888891,0.6057142857142861,1,981.5606,5.2666379999999995,5.811733,5.963804,5.443611,4.175939,BGD,Bangladesh,BGD,2013.0,55.84,1,3,2,1,1,2,4
10483,0.63,0.3583333333333329,0.5,0.0,0.918181818181818,1.3833333333333302,1,59266.13,0.9869091,5.805675,5.963804,5.443611,4.175939,BGD,Bangladesh,BGD,2013.0,55.84,1,3,3,2,3,1,4
10485,0.125,0.1,0.2,0.0,0.7142857142857142,0.4,1,39352.9,4.50495,6.885141,6.922950999999999,6.301805,5.117292,BGD,Bangladesh,BGD,2013.0,55.84,1,4,1,1,1,1,3
10593,0.625,0.444444444444444,0.555555555555556,0.111111111111111,1.125,1.55555555555556,1,79100.72,2.23664,5.850142,6.015646,5.021661,4.175939,BGD,Bangladesh,BGD,2013.0,55.84,1,3,3,2,3,1,5
10594,0.303030303030303,0.102564102564103,0.10416666666666699,0.13,0.6388888888888891,0.47596153846153794,1,156038.5,4.619129,6.498861,6.996157000000001,5.021661,4.175939,BGD,Bangladesh,BGD,2013.0,55.84,1,4,2,1,1,1,3
10596,0.34615384615384603,0.115384615384615,0.153846153846154,0.0,0.625,0.615384615384615,1,18048.55,14.84296,6.449045,6.963735000000001,7.71639,5.117292,BGD,Bangladesh,BGD,2013.0,55.84,1,4,2,1,1,1,3
10597,0.33333333333333304,0.3571428571428571,0.28571428571428603,0.0306122448979592,0.733333333333333,0.9285714285714292,1,67016.51,1.008068,6.875496000000001,6.996192,7.71639,5.117292,BGD,Bangladesh,BGD,2013.0,55.84,1,4,2,2,2,1,3
10598,0.42857142857142894,0.125,0.125,0.14285714285714302,0.833333333333333,0.625,1,144553.0,0.0,6.844325,6.972881,7.14917,5.117292,BGD,Bangladesh,BGD,2013.0,55.84,1,4,2,1,1,1,4
10599,0.0,0.0,0.0,0.0,1.0,0.0,1,20931.77,62.24961,7.0602529999999994,7.9209830000000006,7.14917,5.117292,BGD,Bangladesh,BGD,2013.0,55.84,1,4,1,1,1,1,5
10613,0.33333333333333304,0.375,0.0,0.0,0.5,0.625,7,928.5211,13.680229999999998,0.05980342,3.255965,3.9996080000000003,3.402942,CHN,China,CHN,2013.0,98.04,1,1,2,2,1,1,3
10692,0.35,0.136363636363636,0.409090909090909,0.3125,1.0,0.8636363636363641,3,91388.85,23.72726,5.892317,5.983237,5.869026,4.175939,BGD,Bangladesh,BGD,2013.0,55.84,1,3,2,1,2,2,5
10695,0.18181818181818202,0.0909090909090909,0.163636363636364,0.0,0.7777777777777779,0.409090909090909,1,2476.861,9.237434,6.600567,6.963723,6.01083,4.175939,BGD,Bangladesh,BGD,2013.0,55.84,1,4,1,1,1,1,4
10696,0.0634920634920635,0.04,0.04,0.1,0.277777777777778,0.12,1,106174.0,3.02506,6.557930000000001,6.946236,6.290975,5.0586459999999995,BGD,Bangladesh,BGD,2013.0,55.84,1,4,1,1,1,1,2
10697,0.33333333333333304,0.28571428571428603,0.28571428571428603,0.224489795918367,1.33333333333333,0.857142857142857,1,747091.7,0.0,6.060759,5.965725,5.443611,5.0586459999999995,BGD,Bangladesh,BGD,2013.0,55.84,1,4,2,2,2,1,6
10698,0.46666666666666706,0.0625,0.223214285714286,0.0714285714285714,0.615384615384615,0.7232142857142858,1,99522.73,6.999103999999999,5.857594000000001,5.965725,5.443611,5.0586459999999995,BGD,Bangladesh,BGD,2013.0,55.84,1,3,2,1,1,1,3
10699,0.0714285714285714,0.277777777777778,0.33333333333333304,0.1875,0.833333333333333,0.666666666666667,1,573662.2,0.0,6.019696,5.946283,6.290975,4.175939,BGD,Bangladesh,BGD,2013.0,55.84,1,4,1,2,2,1,4
10700,0.23199999999999998,0.143386243386243,0.356613756613757,0.0192307692307692,0.796153846153846,0.7148148148148149,1,35561.69,14.183979999999998,7.374769000000001,7.9209830000000006,7.14917,5.117292,BGD,Bangladesh,BGD,2013.0,55.84,1,4,1,1,2,1,4
10701,0.178571428571429,0.158730158730159,0.317460317460317,0.0476190476190476,0.42857142857142894,0.634920634920635,1,196434.3,16.30566,7.72387,7.9209830000000006,7.14917,5.117292,BGD,Bangladesh,BGD,2013.0,55.84,1,4,1,1,2,1,2
10710,0.0,0.0857142857142857,0.0,0.0,0.46428571428571397,0.0857142857142857,7,19432.66,14.01116,0.05011046,3.08872,3.8382980000000004,4.0,MMR,Myanmar,MMR,2013.0,82.61,1,1,1,1,1,1,2
10805,0.375,0.33333333333333304,0.7142857142857142,0.0714285714285714,1.0,1.3253968253968302,1,506173.7,0.0,5.649898,5.985158,5.869026,4.175939,BGD,Bangladesh,BGD,2013.0,55.84,1,3,2,2,3,1,5
10806,0.0555555555555556,0.1,0.325,0.166666666666667,0.7,0.475,1,32919.07,12.9207,6.5643139999999995,6.963748,5.869026,4.175939,BGD,Bangladesh,BGD,2013.0,55.84,1,4,1,1,2,1,3
10807,0.31818181818181795,0.0909090909090909,0.136363636363636,0.2,1.61111111111111,0.49350649350649395,1,49563.76,1.008052,6.5749770000000005,6.963735000000001,5.869026,4.175939,BGD,Bangladesh,BGD,2013.0,55.84,1,4,2,1,1,1,7
10808,0.11428571428571402,0.0,0.0,0.0,0.25,0.11428571428571402,1,32108.63,2.487922,6.357215,6.963735000000001,5.869026,4.175939,BGD,Bangladesh,BGD,2013.0,55.84,1,4,1,1,1,1,2
10810,0.857142857142857,0.0,0.222222222222222,0.444444444444444,1.14285714285714,0.8888888888888891,1,63069.17,12.2505,6.888509,6.9961660000000006,7.14917,5.117292,BGD,Bangladesh,BGD,2013.0,55.84,1,4,4,1,1,2,5
10811,0.158730158730159,0.13186813186813198,0.32417582417582397,0.23974358974358997,0.855952380952383,0.584249084249084,1,14449.91,7.974952,6.862095,6.963757000000001,7.14917,5.117292,BGD,Bangladesh,BGD,2013.0,55.84,1,4,1,1,2,1,4
10812,0.166666666666666,0.14285714285714302,0.5,0.25,0.7777777777777779,0.7857142857142858,1,233383.8,0.0,6.0952779999999995,5.9981349999999996,6.290975,5.0586459999999995,BGD,Bangladesh,BGD,2013.0,55.84,1,4,1,1,3,2,4
10813,0.42857142857142894,0.0428571428571429,0.133333333333333,0.1,1.1088435374149699,0.47619047619047605,1,1116494.0,0.0,5.887536,5.9482040000000005,5.443611,5.0586459999999995,BGD,Bangladesh,BGD,2013.0,55.84,1,3,2,1,1,1,5
10814,0.36904761904761896,0.327380952380952,0.208333333333333,0.0,0.8125,0.9047619047619051,1,9521.605,0.0,6.161618,5.996213,6.290975,5.0586459999999995,BGD,Bangladesh,BGD,2013.0,55.84,1,4,2,2,1,1,4
10815,0.26984126984127,0.4,0.2,0.14285714285714302,0.595238095238095,0.842857142857143,1,29025.12,0.0,6.618146,6.940472,7.14917,5.117292,BGD,Bangladesh,BGD,2013.0,55.84,1,4,2,2,1,1,3
10816,0.0833333333333333,0.174358974358974,0.18681318681318695,0.0,0.507936507936508,0.438095238095238,1,21243.24,4.266618,6.857148,6.972881,7.14917,5.117292,BGD,Bangladesh,BGD,2013.0,55.84,1,4,1,1,1,1,3
10817,0.444444444444444,0.33333333333333304,0.277777777777778,0.0625,1.0625,1.05555555555556,1,107126.3,0.973988,6.86267,6.972881,7.14917,5.117292,BGD,Bangladesh,BGD,2013.0,55.84,1,4,2,2,2,1,5
10818,0.406015037593985,0.190476190476191,0.166666666666667,0.0892857142857143,0.7272727272727271,0.724489795918367,1,96760.72,0.5088792000000001,7.179065,6.972881,7.14917,5.117292,BGD,Bangladesh,BGD,2013.0,55.84,1,4,2,1,1,1,3
10819,0.0714285714285714,0.183035714285714,0.28125,0.14285714285714302,0.9880952380952379,0.49553571428571397,1,67599.7,8.777896,7.72284,7.9209830000000006,7.14917,5.117292,BGD,Bangladesh,BGD,2013.0,55.84,1,4,1,1,2,1,4
10933,0.277777777777778,0.222222222222222,0.33333333333333304,0.0,1.08333333333333,0.833333333333333,1,8310.440999999999,11.00084,6.543513,6.933259,5.869026,4.175939,BGD,Bangladesh,BGD,2013.0,55.84,1,4,2,1,2,1,5
10935,0.25,0.05,0.15,0.0,0.944444444444444,0.45,1,3750.5440000000003,8.780336,6.576264,6.963735000000001,5.869026,4.175939,BGD,Bangladesh,BGD,2013.0,55.84,1,4,2,1,1,1,4
10936,0.469387755102041,0.166666666666667,0.266666666666667,0.0909090909090909,1.35,0.8714285714285709,1,15709.78,20.06522,6.652011,6.996157000000001,5.021661,4.175939,BGD,Bangladesh,BGD,2013.0,55.84,1,4,2,1,2,1,6
10939,0.138888888888889,0.0,0.111111111111111,0.0714285714285714,0.6428571428571429,0.25,1,30443.55,11.65855,6.873857000000001,6.9961660000000006,7.71639,5.117292,BGD,Bangladesh,BGD,2013.0,55.84,1,4,1,1,1,1,3
10940,0.33333333333333304,0.1,0.3,0.05,0.7142857142857142,0.7,1,126224.3,0.9997913,6.785838,6.963757000000001,7.14917,5.117292,BGD,Bangladesh,BGD,2013.0,55.84,1,4,2,1,2,1,3
10941,0.19230769230769199,0.25,0.107142857142857,0.0769230769230769,0.643356643356643,0.535714285714286,1,279640.3,0.0,6.612274,6.963757000000001,7.14917,5.117292,BGD,Bangladesh,BGD,2013.0,55.84,1,4,1,2,1,1,3
10942,0.179971988795518,0.209639953542393,0.178048780487805,0.21224489795918397,0.7176020408163271,0.5075106465350371,1,7059010.0,0.0,6.397247,6.946236,6.301805,5.0586459999999995,BGD,Bangladesh,BGD,2013.0,55.84,1,4,1,1,1,1,3
10943,0.666666666666667,0.46666666666666706,0.4,0.133333333333333,1.25,1.4,1,827863.5,0.0,5.712815,5.946283,5.443611,4.117292,BGD,Bangladesh,BGD,2013.0,55.84,1,3,3,2,2,1,6
10944,0.266666666666667,0.1875,0.1875,0.136363636363636,0.75,0.625,1,164451.3,0.0,5.799601,5.946283,5.443611,4.117292,BGD,Bangladesh,BGD,2013.0,55.84,1,3,2,1,1,1,4
11048,0.4375,0.0625,0.4375,0.0,1.0,0.9375,3,4000.888,34.63495,6.057347,6.260202,6.613992,5.1978919999999995,IND,India,IND,2013.0,60.25,1,4,2,1,2,1,5
11049,0.38888888888888895,0.36363636363636404,0.36363636363636404,0.1875,1.16666666666667,1.04545454545455,1,339.5118,10.51765,5.770069,5.983237,5.869026,4.175939,BGD,Bangladesh,BGD,2013.0,55.84,1,3,2,2,2,1,5
11050,0.28571428571428603,0.24404761904761899,0.4583333333333329,0.2,1.1875,0.940476190476193,1,7273.594,18.21969,6.543561,6.931338,5.869026,4.175939,BGD,Bangladesh,BGD,2013.0,55.84,1,4,2,1,2,1,5
11052,0.5,0.33333333333333304,0.166666666666667,0.25,1.0,1.0,1,190999.3,19.267429999999997,6.591427,6.963735000000001,5.869026,4.175939,BGD,Bangladesh,BGD,2013.0,55.84,1,4,3,2,1,2,5
11053,0.36904761904761896,0.153846153846154,0.148351648351648,0.115384615384615,0.7797619047619051,0.6428571428571429,1,311686.9,0.512942,6.775980000000001,6.996157000000001,5.021661,5.117292,BGD,Bangladesh,BGD,2013.0,55.84,1,4,2,1,1,1,4
11054,0.33333333333333304,0.2,0.3,0.1,1.22222222222222,0.8,1,1545.4070000000002,8.507932,6.380846,6.996157000000001,5.021661,5.117292,BGD,Bangladesh,BGD,2013.0,55.84,1,4,2,1,2,1,5
11055,0.166666666666667,0.166666666666667,0.25,0.125,0.7272727272727271,0.583333333333333,1,90153.46,0.48311620000000005,6.866174000000001,6.963757000000001,7.14917,5.117292,BGD,Bangladesh,BGD,2013.0,55.84,1,4,1,1,2,1,3
11056,0.409722222222222,0.17602040816326503,0.217687074829932,0.0416666666666666,0.710884353741496,0.7040816326530609,1,102420.7,3.2376419999999997,6.842853999999999,6.963757000000001,7.14917,5.117292,BGD,Bangladesh,BGD,2013.0,55.84,1,4,2,1,1,1,3
11057,0.23168423106947697,0.187004681968711,0.200175184527703,0.0719910011248594,0.6695526695526689,0.586417619151432,1,1892001.0,0.0,6.765498,6.946236,7.14917,5.117292,BGD,Bangladesh,BGD,2013.0,55.84,1,4,1,1,1,1,3
11058,0.28571428571428603,0.375,0.42857142857142894,0.34693877551020397,1.22619047619048,1.05357142857143,1,8896291.0,0.0,6.708553,6.940472,6.301805,5.0586459999999995,BGD,Bangladesh,BGD,2013.0,55.84,1,4,2,2,2,2,5
11059,0.36363636363636404,0.0,0.0306122448979592,0.038961038961039,0.5,0.27551020408163296,1,157194.6,0.0,6.743222,6.940472,6.290975,5.0586459999999995,BGD,Bangladesh,BGD,2013.0,55.84,1,4,2,1,1,1,3
11167,0.30348162475822,0.16399999999999998,0.109333333333333,0.10847107438016498,0.688026607538803,0.5486060606060611,1,167464.4,0.48311220000000005,6.810650999999999,6.963757000000001,7.14917,5.117292,BGD,Bangladesh,BGD,2013.0,55.84,1,4,2,1,1,1,3
11168,0.32051282051282104,0.19724025974026002,0.17045454545454503,0.0945945945945944,0.6222943722943721,0.627435064935065,1,1460760.0,0.0,6.791173,6.940472,7.14917,5.117292,BGD,Bangladesh,BGD,2013.0,55.84,1,4,2,1,1,1,3
11169,0.75,0.33333333333333304,0.666666666666667,0.166666666666667,1.25,1.5,1,20517.33,4.000952,6.802594,6.940472,7.14917,5.117292,BGD,Bangladesh,BGD,2013.0,55.84,1,4,4,2,3,1,6
11170,0.681818181818182,0.255952380952381,0.33928571428571397,0.0416666666666667,0.688311688311688,1.14285714285714,1,210141.9,0.0,6.823242,6.940472,7.14917,5.117292,BGD,Bangladesh,BGD,2013.0,55.84,1,4,3,2,2,1,3
11171,0.555555555555556,0.38888888888888895,0.555555555555556,0.166666666666667,0.5,1.5,1,144346.7,0.4830844,6.866516000000001,6.972881,7.14917,5.117292,BGD,Bangladesh,BGD,2013.0,55.84,1,4,3,2,3,1,3
11172,0.277777777777778,0.190476190476191,0.35374149659864,0.0272108843537415,0.7214285714285721,0.7278911564625851,1,727.0231,11.021139999999999,6.956150999999999,6.972881,7.14917,5.117292,BGD,Bangladesh,BGD,2013.0,55.84,1,4,2,1,2,1,3
11283,0.4,0.0857142857142857,0.48571428571428604,0.0,1.0,0.9714285714285709,1,3812.6479999999997,25.0508,6.359918,6.931338,5.869026,4.175939,BGD,Bangladesh,BGD,2013.0,55.84,1,4,2,1,2,1,5
11284,0.22077922077922102,0.0833333333333333,0.23809523809523803,0.0,1.01190476190476,0.523809523809524,1,195.8134,13.724570000000002,6.564608,6.963735000000001,5.869026,4.175939,BGD,Bangladesh,BGD,2013.0,55.84,1,4,1,1,1,1,5
11285,0.0833333333333333,0.0833333333333333,0.19444444444444395,0.0833333333333333,1.225,0.36111111111111105,1,6551.031999999999,4.000883999999999,6.571966000000001,6.963735000000001,5.869026,4.175939,BGD,Bangladesh,BGD,2013.0,55.84,1,4,1,1,1,1,5
11286,0.214285714285714,0.125,0.20625,0.0714285714285714,1.08333333333333,0.51875,1,207894.8,4.479062,6.57216,6.963735000000001,5.869026,4.175939,BGD,Bangladesh,BGD,2013.0,55.84,1,4,1,1,1,1,5
11287,0.178571428571429,0.222222222222222,0.33333333333333304,0.2,1.35714285714286,0.7142857142857142,1,15194.75,1.262424,6.577303,6.963735000000001,5.869026,4.175939,BGD,Bangladesh,BGD,2013.0,55.84,1,4,1,1,2,1,6
11289,0.172727272727273,0.1,0.2,0.0714285714285714,0.79047619047619,0.39619047619047604,1,198096.6,0.2585259,6.7479309999999995,6.963723,5.869026,5.117292,BGD,Bangladesh,BGD,2013.0,55.84,1,4,1,1,1,1,4
11290,0.625,0.5,0.2,0.375,0.75,1.2,1,24467.41,3.51203,3.714727,4.998066000000001,4.01083,4.0586459999999995,BGD,Bangladesh,BGD,2013.0,55.84,1,2,3,3,1,2,4
11291,0.5714285714285711,0.4375,0.125,0.125,0.5714285714285711,1.0625,1,75172.4,3.48797,6.795209,6.963757000000001,7.14917,5.117292,BGD,Bangladesh,BGD,2013.0,55.84,1,4,3,2,1,1,3
11292,0.504761904761905,0.30803571428571397,0.214285714285714,0.255102040816327,0.7307692307692311,0.9955357142857142,1,80909.21,5.728562,6.780164999999999,6.940472,7.14917,5.0586459999999995,BGD,Bangladesh,BGD,2013.0,55.84,1,4,3,2,1,2,3
11293,0.153846153846154,0.266666666666667,0.3533333333333329,0.18681318681318695,0.9090909090909091,0.753333333333333,1,1047453.0,0.0,6.830902,6.940472,7.14917,5.117292,BGD,Bangladesh,BGD,2013.0,55.84,1,4,1,2,2,1,4
