HouseholdId,Our_HouseholdId,Cell_Coord_y_round,Cell_Coord_x_round,dist_road,dist_popcenter,MDD21,MDD22,MDD23,MDD24,MDD25,MDD26,MDD27,MDD28,MDD29,MDD30,MMD10,Urban.Rural,fao1,fao2,fao3,fao4,fao5,fao6,fao7,fao8,fao9,fao10,fao11,fao12,FAO12,ISO3N,Primary_Religion,Percent_Primary_Religion,Percent_Christian,GDP_PPP_2015,GDP_PPP_2000,GDP_PPP_1990,Population_2015,Population_2000,Population_1990,Travel_time_to_cities,Cell_Coord_x,Cell_Coord_y,PerCapita_GDP_2015,PerCapita_GDP_2000,PerCapita_GDP_1990,ISO3C,Continent,World_Region
3.09022E+11,9435,-15.83,35.75,28.97999954,68.11000061,1,0,0,0,0,0,0,0,1,0,2,Rural,1,0,0,1,0,0,0,0,1,1,0,0,4,454,Christians,92.5,92.5,67814.51372,81831.93523,69404.80172,30.52271429,13.47083785,0,216.6701354,35.70833333,-15.79166667,2221.772057,6074.747255,0,MWI,Africa,Eastern Africa
3.09022E+11,9436,-15.83,35.75,28.82999992,68.09999847,1,1,1,0,1,0,0,0,1,1,6,Rural,1,1,1,1,1,1,0,1,1,1,0,1,10,454,Christians,92.5,92.5,67814.51372,81831.93523,69404.80172,30.52271429,13.47083785,0,216.6701354,35.70833333,-15.79166667,2221.772057,6074.747255,0,MWI,Africa,Eastern Africa
3.09022E+11,9437,-15.83,35.75,28.81999969,67.88999939,1,1,0,0,1,0,0,0,1,0,4,Rural,1,1,1,1,1,0,0,1,1,1,0,1,9,454,Christians,92.5,92.5,67814.51372,81831.93523,69404.80172,30.52271429,13.47083785,0,216.6701354,35.70833333,-15.79166667,2221.772057,6074.747255,0,MWI,Africa,Eastern Africa
3.09022E+11,9438,-15.83,35.75,28.87000084,67.62999725,1,1,0,0,1,0,0,0,1,0,4,Rural,1,0,1,1,0,0,0,1,0,1,0,1,6,454,Christians,92.5,92.5,67814.51372,81831.93523,69404.80172,30.52271429,13.47083785,0,216.6701354,35.70833333,-15.79166667,2221.772057,6074.747255,0,MWI,Africa,Eastern Africa
3.09022E+11,9439,-15.83,35.75,28.81999969,67.88999939,1,1,0,0,1,0,0,0,1,1,5,Rural,1,0,1,1,1,1,0,1,1,1,0,0,8,454,Christians,92.5,92.5,67814.51372,81831.93523,69404.80172,30.52271429,13.47083785,0,216.6701354,35.70833333,-15.79166667,2221.772057,6074.747255,0,MWI,Africa,Eastern Africa
3.09022E+11,9440,-15.83,35.75,28.81999969,67.88999939,1,1,0,0,0,0,0,0,1,0,3,Rural,1,1,1,1,0,0,0,1,1,1,0,0,7,454,Christians,92.5,92.5,67814.51372,81831.93523,69404.80172,30.52271429,13.47083785,0,216.6701354,35.70833333,-15.79166667,2221.772057,6074.747255,0,MWI,Africa,Eastern Africa
3.09022E+11,9441,-15.83,35.75,28.90999985,68.02999878,1,1,1,0,1,0,0,1,1,1,7,Rural,1,1,1,1,1,1,0,1,0,1,0,1,9,454,Christians,92.5,92.5,67814.51372,81831.93523,69404.80172,30.52271429,13.47083785,0,216.6701354,35.70833333,-15.79166667,2221.772057,6074.747255,0,MWI,Africa,Eastern Africa
3.09022E+11,9442,-15.83,35.75,28.90999985,68.02999878,1,1,1,0,1,0,0,0,1,1,6,Rural,1,1,1,1,1,1,0,1,1,1,0,0,9,454,Christians,92.5,92.5,67814.51372,81831.93523,69404.80172,30.52271429,13.47083785,0,216.6701354,35.70833333,-15.79166667,2221.772057,6074.747255,0,MWI,Africa,Eastern Africa
3.09023E+11,9443,-15.75,35.83,36.72000122,65.30000305,1,1,0,0,1,1,0,1,1,0,6,Rural,1,1,1,1,1,1,0,0,0,1,1,1,9,454,Christians,92.5,92.5,23508259.07,26130271.12,22162084.61,33666.17742,48617.33643,67219.26727,103.5540481,35.79166667,-15.70833333,698.2752682,537.4681756,329.6983961,MWI,Africa,Eastern Africa
3.09023E+11,9444,-15.75,35.83,36.97999954,65.41000366,1,1,0,0,0,0,1,1,1,0,5,Rural,1,1,1,1,0,1,0,0,0,1,0,0,6,454,Christians,92.5,92.5,23508259.07,26130271.12,22162084.61,33666.17742,48617.33643,67219.26727,103.5540481,35.79166667,-15.70833333,698.2752682,537.4681756,329.6983961,MWI,Africa,Eastern Africa
3.09023E+11,9445,-15.75,35.83,37.29000092,64.83000183,1,0,0,0,1,0,0,1,1,0,4,Rural,1,1,0,1,0,1,0,1,0,1,0,1,7,454,Christians,92.5,92.5,23508259.07,26130271.12,22162084.61,33666.17742,48617.33643,67219.26727,103.5540481,35.79166667,-15.70833333,698.2752682,537.4681756,329.6983961,MWI,Africa,Eastern Africa
3.09023E+11,9446,-15.75,35.83,36.15999985,65.12000275,1,0,0,0,1,0,0,1,1,0,4,Rural,1,0,0,1,0,1,0,1,0,1,0,1,6,454,Christians,92.5,92.5,23508259.07,26130271.12,22162084.61,33666.17742,48617.33643,67219.26727,103.5540481,35.79166667,-15.70833333,698.2752682,537.4681756,329.6983961,MWI,Africa,Eastern Africa
3.09023E+11,9447,-15.75,35.83,36.83000183,64.70999908,1,1,0,0,1,1,0,1,1,0,6,Rural,1,1,1,1,1,1,0,1,1,1,1,1,11,454,Christians,92.5,92.5,23508259.07,26130271.12,22162084.61,33666.17742,48617.33643,67219.26727,103.5540481,35.79166667,-15.70833333,698.2752682,537.4681756,329.6983961,MWI,Africa,Eastern Africa
3.09023E+11,9448,-15.75,35.83,36.84999847,64.88999939,1,0,0,0,1,0,0,1,1,0,4,Rural,1,0,0,1,0,1,0,0,1,1,0,1,6,454,Christians,92.5,92.5,23508259.07,26130271.12,22162084.61,33666.17742,48617.33643,67219.26727,103.5540481,35.79166667,-15.70833333,698.2752682,537.4681756,329.6983961,MWI,Africa,Eastern Africa
3.09023E+11,9449,-15.75,35.83,36.66999817,64.88999939,1,0,0,0,1,0,0,0,1,1,4,Rural,1,0,0,1,0,1,0,1,1,1,0,1,7,454,Christians,92.5,92.5,23508259.07,26130271.12,22162084.61,33666.17742,48617.33643,67219.26727,103.5540481,35.79166667,-15.70833333,698.2752682,537.4681756,329.6983961,MWI,Africa,Eastern Africa
3.09023E+11,9450,-15.75,35.83,36.52000046,65.73000336,1,1,0,0,1,1,0,0,1,0,5,Rural,1,0,1,1,0,0,0,0,0,1,1,1,6,454,Christians,92.5,92.5,23508259.07,26130271.12,22162084.61,33666.17742,48617.33643,67219.26727,103.5540481,35.79166667,-15.70833333,698.2752682,537.4681756,329.6983961,MWI,Africa,Eastern Africa
3.09023E+11,9451,-15.75,35.83,36.38999939,65.37999725,1,1,1,1,1,0,0,1,1,1,8,Rural,1,1,1,1,1,1,1,1,1,1,0,1,11,454,Christians,92.5,92.5,23508259.07,26130271.12,22162084.61,33666.17742,48617.33643,67219.26727,103.5540481,35.79166667,-15.70833333,698.2752682,537.4681756,329.6983961,MWI,Africa,Eastern Africa
3.09023E+11,9452,-15.75,35.83,36.40000153,65.06999969,1,1,0,0,1,0,1,1,1,0,6,Rural,1,0,1,1,1,1,0,1,0,1,0,1,8,454,Christians,92.5,92.5,23508259.07,26130271.12,22162084.61,33666.17742,48617.33643,67219.26727,103.5540481,35.79166667,-15.70833333,698.2752682,537.4681756,329.6983961,MWI,Africa,Eastern Africa
3.09023E+11,9453,-15.75,35.83,36.04000092,65.27999878,1,1,1,0,0,1,1,1,1,0,7,Rural,1,0,1,1,0,1,0,1,1,1,1,0,8,454,Christians,92.5,92.5,23508259.07,26130271.12,22162084.61,33666.17742,48617.33643,67219.26727,103.5540481,35.79166667,-15.70833333,698.2752682,537.4681756,329.6983961,MWI,Africa,Eastern Africa
3.09023E+11,9454,-15.75,35.83,36,65.19999695,1,0,0,0,1,0,1,1,1,0,5,Rural,1,0,0,1,0,1,0,1,1,1,0,1,7,454,Christians,92.5,92.5,23508259.07,26130271.12,22162084.61,33666.17742,48617.33643,67219.26727,103.5540481,35.79166667,-15.70833333,698.2752682,537.4681756,329.6983961,MWI,Africa,Eastern Africa
3.09023E+11,9455,-15.75,35.83,35.72999954,65.23000336,1,1,0,0,1,0,0,1,1,0,5,Rural,1,1,1,1,0,1,0,1,1,1,0,1,9,454,Christians,92.5,92.5,23508259.07,26130271.12,22162084.61,33666.17742,48617.33643,67219.26727,103.5540481,35.79166667,-15.70833333,698.2752682,537.4681756,329.6983961,MWI,Africa,Eastern Africa
3.09023E+11,9456,-15.75,35.83,35.88000107,65.22000122,1,1,0,0,1,1,0,1,1,1,7,Rural,1,0,1,1,1,1,0,0,1,1,1,1,9,454,Christians,92.5,92.5,23508259.07,26130271.12,22162084.61,33666.17742,48617.33643,67219.26727,103.5540481,35.79166667,-15.70833333,698.2752682,537.4681756,329.6983961,MWI,Africa,Eastern Africa
3.09023E+11,9457,-15.75,35.83,35.56000137,65.86000061,1,0,0,0,1,0,0,1,1,1,5,Rural,1,1,0,1,0,1,0,1,0,1,0,1,7,454,Christians,92.5,92.5,23508259.07,26130271.12,22162084.61,33666.17742,48617.33643,67219.26727,103.5540481,35.79166667,-15.70833333,698.2752682,537.4681756,329.6983961,MWI,Africa,Eastern Africa
3.09023E+11,9458,-15.75,35.83,35.56000137,65.86000061,1,0,1,0,1,0,0,1,1,0,5,Rural,1,0,1,1,0,1,0,1,0,1,0,1,7,454,Christians,92.5,92.5,23508259.07,26130271.12,22162084.61,33666.17742,48617.33643,67219.26727,103.5540481,35.79166667,-15.70833333,698.2752682,537.4681756,329.6983961,MWI,Africa,Eastern Africa
3.09023E+11,9459,-15.92,35.75,19.54999924,77.69000244,1,1,0,0,0,0,0,0,1,0,3,Rural,1,1,1,1,0,0,0,0,0,1,0,0,5,454,Christians,92.5,92.5,NA,NA,NA,0,0,0,101.1269718,35.70833333,-15.875,0,0,0,MWI,Africa,Eastern Africa
3.09023E+11,9460,-15.92,35.75,19.31933212,76.55200195,1,1,0,0,1,0,0,0,1,0,4,Rural,1,0,1,1,0,0,0,0,0,1,0,1,5,454,Christians,92.5,92.5,NA,NA,NA,0,0,0,101.1269718,35.70833333,-15.875,0,0,0,MWI,Africa,Eastern Africa
3.09023E+11,9461,-15.92,35.75,19.22999954,76.08999634,1,1,1,0,1,0,1,1,1,1,8,Rural,1,1,1,1,1,1,0,1,1,1,0,1,10,454,Christians,92.5,92.5,NA,NA,NA,0,0,0,101.1269718,35.70833333,-15.875,0,0,0,MWI,Africa,Eastern Africa
3.09023E+11,9462,-15.92,35.75,19.23999977,76.29000092,1,1,0,0,1,0,0,0,1,0,4,Rural,1,1,1,1,0,0,0,0,1,1,0,1,7,454,Christians,92.5,92.5,NA,NA,NA,0,0,0,101.1269718,35.70833333,-15.875,0,0,0,MWI,Africa,Eastern Africa
3.09023E+11,9463,-15.92,35.75,19.21999931,76.30000305,1,1,0,0,1,0,0,0,1,0,4,Rural,1,1,1,1,0,0,0,0,0,1,0,1,6,454,Christians,92.5,92.5,NA,NA,NA,0,0,0,101.1269718,35.70833333,-15.875,0,0,0,MWI,Africa,Eastern Africa
3.09023E+11,9464,-15.92,35.75,18.26000023,77.01999664,1,1,0,0,1,0,0,0,1,0,4,Rural,1,0,1,1,0,0,0,1,1,0,0,1,6,454,Christians,92.5,92.5,NA,NA,NA,0,0,0,101.1269718,35.70833333,-15.875,0,0,0,MWI,Africa,Eastern Africa
3.09023E+11,9465,-15.92,35.75,19.23999977,76.44999695,1,1,0,0,0,0,0,0,1,1,4,Rural,1,0,1,1,0,1,0,0,0,1,0,0,5,454,Christians,92.5,92.5,NA,NA,NA,0,0,0,101.1269718,35.70833333,-15.875,0,0,0,MWI,Africa,Eastern Africa
3.09023E+11,9466,-15.92,35.75,19.30999947,76.48999786,1,1,1,0,1,0,0,1,1,0,6,Rural,1,1,1,1,1,0,0,1,1,1,0,0,8,454,Christians,92.5,92.5,NA,NA,NA,0,0,0,101.1269718,35.70833333,-15.875,0,0,0,MWI,Africa,Eastern Africa
3.09023E+11,9467,-15.92,35.75,19.37999916,76.69999695,1,1,0,0,1,0,1,0,1,1,6,Rural,1,0,1,1,1,1,0,1,0,1,0,1,8,454,Christians,92.5,92.5,NA,NA,NA,0,0,0,101.1269718,35.70833333,-15.875,0,0,0,MWI,Africa,Eastern Africa
3.09023E+11,9468,-15.92,35.75,19.46999931,75.75,1,1,0,0,1,0,1,0,1,1,6,Rural,1,1,1,1,1,1,0,1,1,1,0,1,10,454,Christians,92.5,92.5,NA,NA,NA,0,0,0,101.1269718,35.70833333,-15.875,0,0,0,MWI,Africa,Eastern Africa
3.09023E+11,9469,-15.92,35.75,19.31999969,76.11000061,1,1,0,0,1,0,0,0,1,0,4,Rural,1,1,1,1,1,0,0,0,1,1,0,1,8,454,Christians,92.5,92.5,NA,NA,NA,0,0,0,101.1269718,35.70833333,-15.875,0,0,0,MWI,Africa,Eastern Africa
3.09023E+11,9470,-15.92,35.75,19.36000061,75.69999695,1,1,0,1,1,0,0,0,1,1,6,Rural,1,1,1,1,1,1,1,1,1,1,0,1,11,454,Christians,92.5,92.5,NA,NA,NA,0,0,0,101.1269718,35.70833333,-15.875,0,0,0,MWI,Africa,Eastern Africa
3.09023E+11,9471,-15.92,35.75,19.46999931,76.75,1,1,0,0,1,0,0,0,1,1,5,Rural,1,1,1,1,1,1,0,1,1,1,0,1,10,454,Christians,92.5,92.5,NA,NA,NA,0,0,0,101.1269718,35.70833333,-15.875,0,0,0,MWI,Africa,Eastern Africa
3.09023E+11,9472,-15.92,35.75,19.36000061,76.54000092,1,1,0,0,1,0,1,0,1,1,6,Rural,1,1,1,1,1,1,0,1,0,1,0,1,9,454,Christians,92.5,92.5,NA,NA,NA,0,0,0,101.1269718,35.70833333,-15.875,0,0,0,MWI,Africa,Eastern Africa
3.09023E+11,9473,-15.92,35.75,19.63999939,76.48999786,1,1,0,0,1,0,1,0,1,0,5,Rural,1,1,1,1,1,0,0,1,1,1,0,1,9,454,Christians,92.5,92.5,NA,NA,NA,0,0,0,101.1269718,35.70833333,-15.875,0,0,0,MWI,Africa,Eastern Africa
3.09023E+11,9474,-15.92,35.75,19.73999977,77.91000366,1,1,0,0,1,1,0,0,1,1,6,Rural,1,1,1,1,0,1,0,0,0,1,1,1,8,454,Christians,92.5,92.5,NA,NA,NA,0,0,0,101.1269718,35.70833333,-15.875,0,0,0,MWI,Africa,Eastern Africa
3.09024E+11,9475,-15.75,35.75,38.36999893,66.27999878,1,0,0,0,0,0,0,0,1,0,2,Rural,1,0,0,1,0,0,0,0,0,0,0,0,2,454,Christians,92.5,92.5,41993803.73,25104054.9,21291710.42,27171.6075,21166.89684,19267.59178,84.98978992,35.70833333,-15.70833333,1545.503104,1186.005445,1105.053017,MWI,Africa,Eastern Africa
3.09024E+11,9476,-15.75,35.75,38.15000153,66.29000092,1,0,0,0,1,0,0,0,1,0,3,Rural,1,0,0,1,0,0,0,0,1,1,0,1,5,454,Christians,92.5,92.5,41993803.73,25104054.9,21291710.42,27171.6075,21166.89684,19267.59178,84.98978992,35.70833333,-15.70833333,1545.503104,1186.005445,1105.053017,MWI,Africa,Eastern Africa
3.09024E+11,9477,-15.75,35.75,38.06999969,66.41000366,1,0,0,0,1,1,0,0,1,0,4,Rural,1,0,0,1,0,0,0,0,1,1,1,1,6,454,Christians,92.5,92.5,41993803.73,25104054.9,21291710.42,27171.6075,21166.89684,19267.59178,84.98978992,35.70833333,-15.70833333,1545.503104,1186.005445,1105.053017,MWI,Africa,Eastern Africa
3.09024E+11,9478,-15.75,35.75,37.97000122,66.20999908,1,0,0,0,0,0,0,0,1,0,2,Rural,1,0,0,1,0,0,0,0,0,1,0,0,3,454,Christians,92.5,92.5,41993803.73,25104054.9,21291710.42,27171.6075,21166.89684,19267.59178,84.98978992,35.70833333,-15.70833333,1545.503104,1186.005445,1105.053017,MWI,Africa,Eastern Africa
3.09024E+11,9479,-15.75,35.75,36.70999908,65.91999817,1,0,1,0,1,0,0,1,1,1,6,Rural,1,0,1,1,0,1,0,0,1,1,0,1,7,454,Christians,92.5,92.5,41993803.73,25104054.9,21291710.42,27171.6075,21166.89684,19267.59178,84.98978992,35.70833333,-15.70833333,1545.503104,1186.005445,1105.053017,MWI,Africa,Eastern Africa
3.09024E+11,9480,-15.75,35.75,37.09000015,66,1,0,1,0,1,1,0,1,1,0,6,Rural,1,1,1,1,0,1,0,1,1,1,1,1,10,454,Christians,92.5,92.5,41993803.73,25104054.9,21291710.42,27171.6075,21166.89684,19267.59178,84.98978992,35.70833333,-15.70833333,1545.503104,1186.005445,1105.053017,MWI,Africa,Eastern Africa
3.09024E+11,9481,-15.75,35.75,38.61999893,66.05999756,1,1,0,0,1,0,0,0,1,0,4,Rural,1,1,1,1,0,0,0,1,0,1,0,1,7,454,Christians,92.5,92.5,41993803.73,25104054.9,21291710.42,27171.6075,21166.89684,19267.59178,84.98978992,35.70833333,-15.70833333,1545.503104,1186.005445,1105.053017,MWI,Africa,Eastern Africa
3.09024E+11,9482,-15.75,35.75,38.56999969,66.77999878,1,0,0,0,1,0,0,0,1,0,3,Rural,1,0,0,1,0,0,0,0,0,1,0,1,4,454,Christians,92.5,92.5,41993803.73,25104054.9,21291710.42,27171.6075,21166.89684,19267.59178,84.98978992,35.70833333,-15.70833333,1545.503104,1186.005445,1105.053017,MWI,Africa,Eastern Africa
3.09024E+11,9483,-15.75,35.75,37.20000076,66.51999664,1,0,0,0,1,0,0,0,1,0,3,Rural,1,0,0,1,0,0,0,1,0,1,0,1,5,454,Christians,92.5,92.5,41993803.73,25104054.9,21291710.42,27171.6075,21166.89684,19267.59178,84.98978992,35.70833333,-15.70833333,1545.503104,1186.005445,1105.053017,MWI,Africa,Eastern Africa
3.09024E+11,9484,-15.75,35.75,37.15999985,66.55999756,1,0,0,0,1,0,0,0,1,0,3,Rural,1,0,0,1,0,0,0,1,0,1,0,1,5,454,Christians,92.5,92.5,41993803.73,25104054.9,21291710.42,27171.6075,21166.89684,19267.59178,84.98978992,35.70833333,-15.70833333,1545.503104,1186.005445,1105.053017,MWI,Africa,Eastern Africa
3.09024E+11,9485,-15.75,35.75,38.25999832,66.40000153,1,0,0,0,1,0,0,0,1,0,3,Rural,1,0,0,1,0,0,0,0,0,1,0,1,4,454,Christians,92.5,92.5,41993803.73,25104054.9,21291710.42,27171.6075,21166.89684,19267.59178,84.98978992,35.70833333,-15.70833333,1545.503104,1186.005445,1105.053017,MWI,Africa,Eastern Africa
3.09024E+11,9486,-15.75,35.75,38.25,66.12999725,1,0,0,0,1,0,0,1,1,0,4,Rural,1,0,0,1,1,0,0,0,1,1,0,1,6,454,Christians,92.5,92.5,41993803.73,25104054.9,21291710.42,27171.6075,21166.89684,19267.59178,84.98978992,35.70833333,-15.70833333,1545.503104,1186.005445,1105.053017,MWI,Africa,Eastern Africa
3.09024E+11,9487,-15.75,35.75,38.38000107,64.97000122,1,0,0,0,1,0,0,0,1,0,3,Rural,1,0,0,1,0,0,0,0,0,1,0,1,4,454,Christians,92.5,92.5,41993803.73,25104054.9,21291710.42,27171.6075,21166.89684,19267.59178,84.98978992,35.70833333,-15.70833333,1545.503104,1186.005445,1105.053017,MWI,Africa,Eastern Africa
3.09024E+11,9488,-15.75,35.75,38.25999832,66.41000366,1,0,0,0,1,0,0,0,1,0,3,Rural,1,0,0,1,0,0,0,0,1,1,0,1,5,454,Christians,92.5,92.5,41993803.73,25104054.9,21291710.42,27171.6075,21166.89684,19267.59178,84.98978992,35.70833333,-15.70833333,1545.503104,1186.005445,1105.053017,MWI,Africa,Eastern Africa
3.09024E+11,9489,-15.75,35.75,37.83000183,66.62000275,1,1,0,0,1,0,0,1,1,0,5,Rural,1,0,1,1,0,0,0,1,1,1,0,1,7,454,Christians,92.5,92.5,41993803.73,25104054.9,21291710.42,27171.6075,21166.89684,19267.59178,84.98978992,35.70833333,-15.70833333,1545.503104,1186.005445,1105.053017,MWI,Africa,Eastern Africa
3.09024E+11,9490,-15.75,35.75,37.75,67.44000244,1,0,0,0,1,0,0,0,1,0,3,Rural,1,0,0,1,0,0,0,0,1,1,0,1,5,454,Christians,92.5,92.5,41993803.73,25104054.9,21291710.42,27171.6075,21166.89684,19267.59178,84.98978992,35.70833333,-15.70833333,1545.503104,1186.005445,1105.053017,MWI,Africa,Eastern Africa
3.09026E+11,9491,-15.83,35.83,24.87000084,75.12999725,1,1,0,0,1,0,0,1,1,0,5,Rural,1,1,1,1,0,1,0,0,0,1,0,1,7,454,Christians,92.5,92.5,NA,NA,NA,7965.724282,10192.88311,56656.48583,95.8496481,35.79166667,-15.79166667,NA,NA,NA,MWI,Africa,Eastern Africa
3.09026E+11,9492,-15.83,35.83,25.35000038,75.08000183,1,0,1,0,1,0,1,1,1,0,6,Rural,1,0,1,1,0,1,0,1,1,1,0,1,8,454,Christians,92.5,92.5,NA,NA,NA,7965.724282,10192.88311,56656.48583,95.8496481,35.79166667,-15.79166667,NA,NA,NA,MWI,Africa,Eastern Africa
3.09026E+11,9493,-15.83,35.83,24.89999962,75.18000031,1,1,0,0,1,0,0,1,1,0,5,Rural,1,0,1,1,0,1,0,0,0,0,0,1,5,454,Christians,92.5,92.5,NA,NA,NA,7965.724282,10192.88311,56656.48583,95.8496481,35.79166667,-15.79166667,NA,NA,NA,MWI,Africa,Eastern Africa
3.09026E+11,9494,-15.83,35.83,24.96999931,75.12000275,1,1,0,0,1,0,0,1,1,0,5,Rural,1,0,1,1,0,1,0,0,1,1,0,1,7,454,Christians,92.5,92.5,NA,NA,NA,7965.724282,10192.88311,56656.48583,95.8496481,35.79166667,-15.79166667,NA,NA,NA,MWI,Africa,Eastern Africa
3.09026E+11,9495,-15.83,35.83,24.87000084,75.12999725,1,1,0,0,1,0,0,1,1,0,5,Rural,1,0,1,1,0,1,0,1,0,1,0,1,7,454,Christians,92.5,92.5,NA,NA,NA,7965.724282,10192.88311,56656.48583,95.8496481,35.79166667,-15.79166667,NA,NA,NA,MWI,Africa,Eastern Africa
3.09026E+11,9496,-15.83,35.83,25.52000046,74.93000031,1,0,0,0,1,0,1,1,1,0,5,Rural,1,1,0,1,0,1,0,1,0,1,0,1,7,454,Christians,92.5,92.5,NA,NA,NA,7965.724282,10192.88311,56656.48583,95.8496481,35.79166667,-15.79166667,NA,NA,NA,MWI,Africa,Eastern Africa
3.09026E+11,9497,-15.83,35.83,25.35000038,75.20999908,1,0,1,0,1,0,1,1,1,0,6,Rural,1,0,1,1,0,1,0,0,1,1,0,1,7,454,Christians,92.5,92.5,NA,NA,NA,7965.724282,10192.88311,56656.48583,95.8496481,35.79166667,-15.79166667,NA,NA,NA,MWI,Africa,Eastern Africa
3.09026E+11,9498,-15.83,35.83,25.26000023,75.5,1,1,0,0,1,0,0,1,1,0,5,Rural,1,0,1,1,1,1,0,0,0,1,0,1,7,454,Christians,92.5,92.5,NA,NA,NA,7965.724282,10192.88311,56656.48583,95.8496481,35.79166667,-15.79166667,NA,NA,NA,MWI,Africa,Eastern Africa
3.09026E+11,9499,-15.83,35.83,24.18000031,76.58000183,1,0,0,0,1,0,1,1,1,0,5,Rural,1,0,0,1,0,1,0,0,0,1,0,1,5,454,Christians,92.5,92.5,NA,NA,NA,7965.724282,10192.88311,56656.48583,95.8496481,35.79166667,-15.79166667,NA,NA,NA,MWI,Africa,Eastern Africa
3.09026E+11,9500,-15.83,35.83,24.87999916,75.76999664,1,0,0,0,1,0,0,1,1,0,4,Rural,1,0,0,1,0,1,0,0,0,0,0,1,4,454,Christians,92.5,92.5,NA,NA,NA,7965.724282,10192.88311,56656.48583,95.8496481,35.79166667,-15.79166667,NA,NA,NA,MWI,Africa,Eastern Africa
3.09026E+11,9501,-15.83,35.83,25.03000069,75.65000153,1,1,0,0,1,0,0,1,1,1,6,Rural,1,1,1,1,0,1,0,0,1,1,0,1,8,454,Christians,92.5,92.5,NA,NA,NA,7965.724282,10192.88311,56656.48583,95.8496481,35.79166667,-15.79166667,NA,NA,NA,MWI,Africa,Eastern Africa
3.09026E+11,9502,-15.83,35.83,25.01000023,75.58000183,1,1,0,0,1,0,0,1,1,0,5,Rural,1,1,1,1,1,1,0,1,1,1,0,1,10,454,Christians,92.5,92.5,NA,NA,NA,7965.724282,10192.88311,56656.48583,95.8496481,35.79166667,-15.79166667,NA,NA,NA,MWI,Africa,Eastern Africa
3.09026E+11,9503,-15.83,35.83,25.01000023,76.23999786,1,1,1,0,1,0,0,1,1,1,7,Rural,1,0,1,1,1,1,0,1,1,1,0,1,9,454,Christians,92.5,92.5,NA,NA,NA,7965.724282,10192.88311,56656.48583,95.8496481,35.79166667,-15.79166667,NA,NA,NA,MWI,Africa,Eastern Africa
3.09026E+11,9504,-15.83,35.83,24.85000038,76.44999695,1,0,0,0,0,0,1,1,1,0,4,Rural,1,0,0,1,0,1,0,0,0,1,0,0,4,454,Christians,92.5,92.5,NA,NA,NA,7965.724282,10192.88311,56656.48583,95.8496481,35.79166667,-15.79166667,NA,NA,NA,MWI,Africa,Eastern Africa
3.09026E+11,9505,-15.83,35.83,24.39999962,76.70999908,1,0,0,0,1,0,1,1,1,0,5,Rural,1,0,0,1,1,1,0,0,0,1,0,1,6,454,Christians,92.5,92.5,NA,NA,NA,7965.724282,10192.88311,56656.48583,95.8496481,35.79166667,-15.79166667,NA,NA,NA,MWI,Africa,Eastern Africa
3.09026E+11,9506,-15.83,35.83,24.82999992,75.29000092,1,1,1,0,1,1,1,1,1,0,8,Rural,1,1,1,1,1,1,0,1,1,1,1,0,10,454,Christians,92.5,92.5,NA,NA,NA,7965.724282,10192.88311,56656.48583,95.8496481,35.79166667,-15.79166667,NA,NA,NA,MWI,Africa,Eastern Africa
3.09031E+11,9507,-15.58,35.83,53.45999908,59.88999939,1,0,0,0,1,0,0,1,1,0,4,Rural,1,1,0,1,1,0,0,1,1,1,0,0,7,454,Christians,92.5,92.5,3999574.732,4226906.08,3585000.97,1439.261516,1149.060266,2479.555623,98.2911655,35.79166667,-15.54166667,2778.907577,3678.57649,1445.823976,MWI,Africa,Eastern Africa
3.09031E+11,9508,-15.58,35.83,53.38999939,59.83000183,1,1,0,0,1,0,0,1,1,1,6,Rural,1,0,1,1,0,1,0,1,0,1,0,1,7,454,Christians,92.5,92.5,3999574.732,4226906.08,3585000.97,1439.261516,1149.060266,2479.555623,98.2911655,35.79166667,-15.54166667,2778.907577,3678.57649,1445.823976,MWI,Africa,Eastern Africa
3.09031E+11,9509,-15.58,35.83,53.36000061,59.81999969,1,0,0,0,0,0,0,1,1,0,3,Rural,1,0,0,1,0,0,0,0,0,1,0,0,3,454,Christians,92.5,92.5,3999574.732,4226906.08,3585000.97,1439.261516,1149.060266,2479.555623,98.2911655,35.79166667,-15.54166667,2778.907577,3678.57649,1445.823976,MWI,Africa,Eastern Africa
3.09031E+11,9510,-15.58,35.83,53.65999985,60.11999893,1,1,1,0,1,0,0,1,1,1,7,Rural,1,1,1,1,0,1,0,1,1,1,0,1,9,454,Christians,92.5,92.5,3999574.732,4226906.08,3585000.97,1439.261516,1149.060266,2479.555623,98.2911655,35.79166667,-15.54166667,2778.907577,3678.57649,1445.823976,MWI,Africa,Eastern Africa
3.09031E+11,9511,-15.58,35.83,53.13000107,59.47000122,1,0,0,1,1,0,0,1,1,1,6,Rural,1,0,0,1,0,1,1,1,0,1,0,1,7,454,Christians,92.5,92.5,3999574.732,4226906.08,3585000.97,1439.261516,1149.060266,2479.555623,98.2911655,35.79166667,-15.54166667,2778.907577,3678.57649,1445.823976,MWI,Africa,Eastern Africa
3.09031E+11,9512,-15.58,35.83,52.88066483,59.57933426,1,0,0,0,1,0,0,1,1,1,5,Rural,1,1,0,1,1,1,0,1,1,1,0,1,9,454,Christians,92.5,92.5,3999574.732,4226906.08,3585000.97,1439.261516,1149.060266,2479.555623,98.2911655,35.79166667,-15.54166667,2778.907577,3678.57649,1445.823976,MWI,Africa,Eastern Africa
